title,sort,description,heading,linked_media,author,teachable_type,course,term,lesson_number,video_file_link,video_stream_link,video_thumbnail_link,manuscript_link,external_reference_link,width,height,embedded_width,embedded_height,length,pages,video_size,manuscript_size,authoring_software,video_player,question_id,question_list,tags
KaViaR.WS16.LA1.E12,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,12,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E12.1080p/LineareAlgebra.S01E12.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E12.1080p/LineareAlgebra.S01E12.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E12.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E12.pdf,,1620,1080,1080,720,1h24m29s,4,158 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Erzeugendensystem eines Vektorraums&Basis eines Vektorraums&Basisauswahlsatz
KaViaR.WS16.LA1.E13,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,13,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E13.1080p/LineareAlgebra.S01E13.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E13.1080p/LineareAlgebra.S01E13.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E13.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E13.pdf,,1620,1080,1080,720,1h25m45s,4,155 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Austauschlemma&Austauschsatz&Dimension&Dimension von Untervektorräumen&Basisergänzungssatz
KaViaR.WS16.LA1.E14,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,14,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E14.1080p/LineareAlgebra.S01E14.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E14.1080p/LineareAlgebra.S01E14.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E14.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E14.pdf,,1620,1080,1080,720,1h23m35s,5,151 MiB,3.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Zornsches Lemma&Existenz von Basen von Vektorräumen&Matrix&invertierbare Matrix&allgemeine lineare Gruppe
KaViaR.WS16.LA1.E15,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,15,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E15.1080p/LineareAlgebra.S01E15.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E15.1080p/LineareAlgebra.S01E15.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E15.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E15.pdf,,1620,1080,1080,720,1h28m02s,5,153 MiB,2.9 MiB,Camtasia 8,TechSmith SmartPlayer,,,elementare Zeilenumformung&Zeilenraum&Zeilenstufenform&Algorithmus zur Zeilenstufenform
KaViaR.WS16.LA1.E16,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,16,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E16.1080p/LineareAlgebra.S01E16.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E16.1080p/LineareAlgebra.S01E16.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E16.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E16.pdf,,1620,1080,1080,720,1h19m06s,5,138 MiB,2.8 MiB,Camtasia 8,TechSmith SmartPlayer,,,transponierte Matrix&Zeilenrang&Spaltenrang&Summe von Untervektorräumen&Dimensionsformel für Summen von Untervektorräumen&direkte Summe von Untervektorräumen
KaViaR.WS16.LA1.E17,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,17,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E17.1080p/LineareAlgebra.S01E17.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E17.1080p/LineareAlgebra.S01E17.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E17.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E17.pdf,,1620,1080,1080,720,1h29m23s,5,156 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,direkte Summe von Untervektorräumen&komplementärer Untervektorraum&lineare Abbildung
KaViaR.WS16.LA1.E18,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,18,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E18.1080p/LineareAlgebra.S01E18.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E18.1080p/LineareAlgebra.S01E18.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E18.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E18.pdf,,1620,1080,1080,720,1h27m21s,4,155 MiB,2.8 MiB,Camtasia 8,TechSmith SmartPlayer,,,Endomorphismus eines Vektorraums&Isomorphismus von Vektorräumen&Kern einer linearen Abbildung&Bild einer linearen Abbildung&Rang einer linearen Abbildung&Rang einer Matrix&Dimensionsformel für lineare Abbildungen
KaViaR.WS16.LA1.E19,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,19,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E19.1080p/LineareAlgebra.S01E19.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E19.1080p/LineareAlgebra.S01E19.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E19.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E19.pdf,,1620,1080,1080,720,1h00m12s,3,110 MiB,1.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,affiner Unterraum&Fasern einer linearen Abbildung&Dimension von Fasern
KaViaR.WS16.LA1.E20,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,20,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E20.1080p/LineareAlgebra.S01E20.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E20.1080p/LineareAlgebra.S01E20.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E20.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E20.pdf,,1620,1080,1080,720,1h06m00s,4,124 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Faktorraum&Charakterisierung von Untervektorräumen und affinen Unterräumen&Homomorphiesatz&Lineares Gleichungssystem (LGS)
KaViaR.WS16.LA1.E21,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,21,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E21.1080p/LineareAlgebra.S01E21.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E21.1080p/LineareAlgebra.S01E21.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E21.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E21.pdf,,1620,1080,1080,720,0h56m09s,3,96 MiB,2.1 MiB,Camtasia 8,TechSmith SmartPlayer,,,Lineares Gleichungssystem (LGS)&Lösbarkeitskriterien für LGS&strenge Zeilenstufenform
KaViaR.WS16.LA1.E22,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,22,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E22.1080p/LineareAlgebra.S01E22.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E22.1080p/LineareAlgebra.S01E22.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E22.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E22.pdf,,1620,1080,1080,720,1h31m55s,5,169 MiB,2.8 MiB,Camtasia 8,TechSmith SmartPlayer,,,Gauß-Algorithmus für homogene und inhomogene LGS&Konstruktion linearer Abbildungen durch Vorgabe auf Basen
KaViaR.WS16.LA1.E23,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,23,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E23.1080p/LineareAlgebra.S01E23.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E23.1080p/LineareAlgebra.S01E23.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E23.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E23.pdf,,1620,1080,1080,720,1h28m21s,4,157 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Koordinatensystem&Darstellungsmatrix einer linearen Abbildung&Charakterisierung von Invertierbarkeit von Matrizen
KaViaR.WS16.LA1.E24,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,24,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E24.1080p/LineareAlgebra.S01E24.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E24.1080p/LineareAlgebra.S01E24.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E24.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E24.pdf,,1620,1080,1080,720,1h17m10s,4,131 MiB,2.2 MiB,Camtasia 8,TechSmith SmartPlayer,,,Transformationsmatrix&Transformationsformel&Äquivalenz von Matrizen
KaViaR.WS16.LA1.E25,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,25,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E25.1080p/LineareAlgebra.S01E25.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E25.1080p/LineareAlgebra.S01E25.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E25.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E25.pdf,,1620,1080,1080,720,1h27m02s,5,162 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Äquivalenz von Matrizen&Ähnlichkeit von Matrizen&Determinante&Eigenschaften der Determinante
KaViaR.WS16.LA1.E26,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,26,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E26.1080p/LineareAlgebra.S01E26.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E26.1080p/LineareAlgebra.S01E26.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E26.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E26.pdf,,1620,1080,1080,720,1h31m16s,4,170 MiB,2.8 MiB,Camtasia 8,TechSmith SmartPlayer,,,Eigenschaften der Determinante&Signum einer Permutation&Transposition
KaViaR.WS16.LA1.E27,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,27,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E27.1080p/LineareAlgebra.S01E27.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E27.1080p/LineareAlgebra.S01E27.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E27.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E27.pdf,,1620,1080,1080,720,1h26m53s,4,152 MiB,2.4 MiB,Camtasia 8,TechSmith SmartPlayer,,,alternierende Gruppe&Leibnizformel&Determinante der Transponierten&komplementäre Matrix
KaViaR.WS16.LA1.E28,Kaviar,,,,Denis Vogel,Lesson,Lineare Algebra 1,WS&2016,28,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E28.1080p/LineareAlgebra.S01E28.1080p.mp4,ws1617/Lineare_Algebra_1/LineareAlgebra.S01E28.1080p/LineareAlgebra.S01E28.1080p.html,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01E28.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01E28.pdf,,1620,1080,1080,720,1h00m40s,3,110 MiB,1.9 MiB,Camtasia 8,TechSmith SmartPlayer,,,Entwicklungssatz von Laplace&Cramersche Regel&Determinante eines Endomorphismus
RestE.WS16.LA1.Skript,Reste,Vorlesungsmanuskript,Vorlesungsmanuskript LA1 WS16/17 (Dr. D. Vogel),,Denis Vogel,Lecture,Lineare Algebra 1,WS&2016,,,,ws1617/Lineare_Algebra_1/images/LineareAlgebra.S01.png,ws1617/Lineare_Algebra_1/pdf/LineareAlgebra.S01.pdf,,,,,,,117,,71.8 MiB,OneNote,,,,
RestE.WS16.LA1.AltQuiz.E01,Reste,Quiz außerhalb von KeKs,Quiz zur Klausurvorbereitung,,Denis Vogel,Lecture,Lineare Algebra 1,WS&2016,,,,ws1617/Lineare_Algebra_1/images/LineareAlgebra.Q01.png,,https://media.mathi.uni-heidelberg.de/ws1617/Lineare_Algebra_1/quiz/Q01/index.html,,,,,,,,,,,,,
KaViaR.WS16.A1.E01,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,1,ws1617/Algebra_1/Algebra.S01E01.1080p/Algebra.S01E01.1080p.mp4,ws1617/Algebra_1/Algebra.S01E01.1080p/Algebra.S01E01.1080p.html,ws1617/Algebra_1/images/Algebra.S01E01.png,ws1617/Algebra_1/pdf/Algebra.S01E01.pdf,,1620,1080,1080,720,1h03m55s,3,111 MiB,1.9 MiB,Camtasia 8,TechSmith SmartPlayer,,,Monoid&Untermonoid&inverses Element&Gruppe&Gruppenordnung&Untergruppe
KaViaR.WS16.A1.E02,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,2,ws1617/Algebra_1/Algebra.S01E02.1080p/Algebra.S01E02.1080p.mp4,ws1617/Algebra_1/Algebra.S01E02.1080p/Algebra.S01E02.1080p.html,ws1617/Algebra_1/images/Algebra.S01E02.png,ws1617/Algebra_1/pdf/Algebra.S01E02.pdf,,1620,1080,1080,720,1h15m32s,4,135 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Untergruppenkriterium&Erzeugnis (gruppentheoretisch)&zyklische Gruppe&Gruppenhomomorphismus&Kern eines Gruppenhomomorphismus&Bild eines Gruppenhomomorphismus&Isomorphismus von Gruppen
KaViaR.WS16.A1.E03,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,3,ws1617/Algebra_1/Algebra.S01E03.1080p/Algebra.S01E03.1080p.mp4,ws1617/Algebra_1/Algebra.S01E03.1080p/Algebra.S01E03.1080p.html,ws1617/Algebra_1/images/Algebra.S01E03.png,ws1617/Algebra_1/pdf/Algebra.S01E03.pdf,,1620,1080,1080,720,1h19m46s,3,141 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Satz von Cayley&Linksnebenklasse&Index einer Untergruppe&Satz von Lagrange&Normalteiler
KaViaR.WS16.A1.E04,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,4,ws1617/Algebra_1/Algebra.S01E04.1080p/Algebra.S01E04.1080p.mp4,ws1617/Algebra_1/Algebra.S01E04.1080p/Algebra.S01E04.1080p.html,ws1617/Algebra_1/images/Algebra.S01E04.png,ws1617/Algebra_1/pdf/Algebra.S01E04.pdf,,1620,1080,1080,720,1h30m39s,4,154 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Faktorgruppe&kanonische Projektion auf Faktorgruppe&Homomorphiesatz für Gruppen&Isomorphiesätze für Gruppen
KaViaR.WS16.A1.E05,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,5,ws1617/Algebra_1/Algebra.S01E05.1080p/Algebra.S01E05.1080p.mp4,ws1617/Algebra_1/Algebra.S01E05.1080p/Algebra.S01E05.1080p.html,ws1617/Algebra_1/images/Algebra.S01E05.png,ws1617/Algebra_1/pdf/Algebra.S01E05.pdf,,1620,1080,1080,720,1h29m27s,4,157 MiB,2.9 MiB,Camtasia 8,TechSmith SmartPlayer,,,zyklische Gruppe&Ordnung eines Gruppenelements&Kleiner Satz von Fermat&Hauptsatz für endlich erzeugte abelsche Gruppen&Ring&Ideal
KaViaR.WS16.A1.E06,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,6,ws1617/Algebra_1/Algebra.S01E06.1080p/Algebra.S01E06.1080p.mp4,ws1617/Algebra_1/Algebra.S01E06.1080p/Algebra.S01E06.1080p.html,ws1617/Algebra_1/images/Algebra.S01E06.png,ws1617/Algebra_1/pdf/Algebra.S01E06.pdf,,1620,1080,1080,720,1h28m34s,5,153 MiB,3.0 MiB,Camtasia 8,TechSmith SmartPlayer,,,Hauptideal&Hauptidealring (HIR)&Restklasse&Faktorring&Nullteiler&Einheit&nullteilerfreier Ring&relativ prime Ideale&Chinesischer Restsatz
KaViaR.WS16.A1.E07,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,7,ws1617/Algebra_1/Algebra.S01E07.1080p/Algebra.S01E07.1080p.mp4,ws1617/Algebra_1/Algebra.S01E07.1080p/Algebra.S01E07.1080p.html,ws1617/Algebra_1/images/Algebra.S01E07.png,ws1617/Algebra_1/pdf/Algebra.S01E07.pdf,,1620,1080,1080,720,1h29m59s,4,163 MiB,3.1 MiB,Camtasia 8,TechSmith SmartPlayer,,,Primideal&maximales Ideal&Polynomring&Polynomdivision&Nullstelle eines Polynoms und deren Vielfachheit
KaViaR.WS16.A1.E08,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,8,ws1617/Algebra_1/Algebra.S01E08.1080p/Algebra.S01E08.1080p.mp4,ws1617/Algebra_1/Algebra.S01E08.1080p/Algebra.S01E08.1080p.html,ws1617/Algebra_1/images/Algebra.S01E08.png,ws1617/Algebra_1/pdf/Algebra.S01E08.pdf,,1620,1080,1080,720,1h26m08s,3,156 MiB,2.3 MiB,Camtasia 8,TechSmith SmartPlayer,,,Teiler&assoziierte Ringelemente&irreduzibles Element&Primelement&faktorieller Ring
KaViaR.WS16.A1.E09,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,9,ws1617/Algebra_1/Algebra.S01E09.1080p/Algebra.S01E09.1080p.mp4,ws1617/Algebra_1/Algebra.S01E09.1080p/Algebra.S01E09.1080p.html,ws1617/Algebra_1/images/Algebra.S01E09.png,ws1617/Algebra_1/pdf/Algebra.S01E09.pdf,,1620,1080,1080,720,1h16m39s,3,138 MiB,2.1 MiB,Camtasia 8,TechSmith SmartPlayer,,,Euklidischer Ring&Euklidische Ringe sind HIR&Euklidische Ringe sind faktoriell&Euklidischer Algorithmus
KaViaR.WS16.A1.E10,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,10,ws1617/Algebra_1/Algebra.S01E10.1080p/Algebra.S01E10.1080p.mp4,ws1617/Algebra_1/Algebra.S01E10.1080p/Algebra.S01E10.1080p.html,ws1617/Algebra_1/images/Algebra.S01E10.png,ws1617/Algebra_1/pdf/Algebra.S01E10.pdf,,1620,1080,1080,720,1h29m18s,4,161 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Quotientenringe und-körper&universelle Eigenschaft von Quotientenringen
KaViaR.WS16.A1.E11,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,11,ws1617/Algebra_1/Algebra.S01E11.1080p/Algebra.S01E11.1080p.mp4,ws1617/Algebra_1/Algebra.S01E11.1080p/Algebra.S01E11.1080p.html,ws1617/Algebra_1/images/Algebra.S01E11.png,ws1617/Algebra_1/pdf/Algebra.S01E11.pdf,,1620,1080,1080,720,1h30m00s,4,165 MiB,2.8 MiB,Camtasia 8,TechSmith SmartPlayer,,,Satz von Gauß über Polynomringe&Primelemente in Polynomringen&Reduktionskriterium
KaViaR.WS16.A1.E12,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,12,ws1617/Algebra_1/Algebra.S01E12.1080p/Algebra.S01E12.1080p.mp4,ws1617/Algebra_1/Algebra.S01E12.1080p/Algebra.S01E12.1080p.html,ws1617/Algebra_1/images/Algebra.S01E12.png,ws1617/Algebra_1/pdf/Algebra.S01E12.pdf,,1620,1080,1080,720,1h26m31s,4,158 MiB,2.5 MiB,Camtasia 8,TechSmith SmartPlayer,,,Eisensteinsches Irreduzibilitätskriterium&Charakteristik&Frobeniushomomorphismus&Körpererweiterung
KaViaR.WS16.A1.E13,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,13,ws1617/Algebra_1/Algebra.S01E13.1080p/Algebra.S01E13.1080p.mp4,ws1617/Algebra_1/Algebra.S01E13.1080p/Algebra.S01E13.1080p.html,ws1617/Algebra_1/images/Algebra.S01E13.png,ws1617/Algebra_1/pdf/Algebra.S01E13.pdf,,1620,1080,1080,720,1h08m48s,3,129 MiB,2.5 MiB,Camtasia 8,TechSmith SmartPlayer,,,Gradsatz&algebraische (Un-)Abhängigkeit&algebraisches Element&transzendentes Element&algebraische Körpererweiterung&Minimalpolynom eines algebraischen Elements
KaViaR.WS16.A1.E14,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,14,ws1617/Algebra_1/Algebra.S01E14.1080p/Algebra.S01E14.1080p.mp4,ws1617/Algebra_1/Algebra.S01E14.1080p/Algebra.S01E14.1080p.html,ws1617/Algebra_1/images/Algebra.S01E14.png,ws1617/Algebra_1/pdf/Algebra.S01E14.pdf,,1620,1080,1080,720,1h31m06s,5,166 MiB,2.9 MiB,Camtasia 8,TechSmith SmartPlayer,,,Grad eines Elements einer Körpererweiterung&endlich erzeugte Körpererweiterung&Existenz eines algebraischen Abschlusses
KaViaR.WS16.A1.E15,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,15,ws1617/Algebra_1/Algebra.S01E15.1080p/Algebra.S01E15.1080p.mp4,ws1617/Algebra_1/Algebra.S01E15.1080p/Algebra.S01E15.1080p.html,ws1617/Algebra_1/images/Algebra.S01E15.png,ws1617/Algebra_1/pdf/Algebra.S01E15.pdf,,1620,1080,1080,720,1h20m47s,4,140 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Eindeutigkeit des algebraischen Abschlusses bis auf Isomorphie&Zerfällungskörper
KaViaR.WS16.A1.E16,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,16,ws1617/Algebra_1/Algebra.S01E16.1080p/Algebra.S01E16.1080p.mp4,ws1617/Algebra_1/Algebra.S01E16.1080p/Algebra.S01E16.1080p.html,ws1617/Algebra_1/images/Algebra.S01E16.png,ws1617/Algebra_1/pdf/Algebra.S01E16.pdf,,1620,1080,1080,720,1h21m07s,3,157 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,normale Körpererweiterung&normale Hülle einer algebraischen Körpererweiterung
KaViaR.WS16.A1.E17,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,17,ws1617/Algebra_1/Algebra.S01E17.1080p/Algebra.S01E17.1080p.mp4,ws1617/Algebra_1/Algebra.S01E17.1080p/Algebra.S01E17.1080p.html,ws1617/Algebra_1/images/Algebra.S01E17.png,ws1617/Algebra_1/pdf/Algebra.S01E17.pdf,,1620,1080,1080,720,1h33m38s,4,174 MiB,3.2 MiB,Camtasia 8,TechSmith SmartPlayer,,,separables Polynom&separable Körperweiterung&Separabilitätsgrad
KaViaR.WS16.A1.E18,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,18,ws1617/Algebra_1/Algebra.S01E18.1080p/Algebra.S01E18.1080p.mp4,ws1617/Algebra_1/Algebra.S01E18.1080p/Algebra.S01E18.1080p.html,ws1617/Algebra_1/images/Algebra.S01E18.png,ws1617/Algebra_1/pdf/Algebra.S01E18.pdf,,1620,1080,1080,720,1h16m22s,3,137 MiB,2.4 MiB,Camtasia 8,TechSmith SmartPlayer,,,Separabilitätsgrad&separabler Abschluss&Satz vom primitiven Element
KaViaR.WS16.A1.E19,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,19,,,ws1617/Algebra_1/images/Algebra.S01E19.png,ws1617/Algebra_1/pdf/Algebra.S01E19.pdf,,,,,,,4,,0.7 MiB,,,,,endlicher Körper&relativer Frobeniusautomorphismus&Galoiserweiterung&Galoisgruppe
KaViaR.WS16.A1.E20,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,20,ws1617/Algebra_1/Algebra.S01E20.1080p/Algebra.S01E20.1080p.mp4,ws1617/Algebra_1/Algebra.S01E20.1080p/Algebra.S01E20.1080p.html,ws1617/Algebra_1/images/Algebra.S01E20.png,ws1617/Algebra_1/pdf/Algebra.S01E20.pdf,,1620,1080,1080,720,1h25m12s,4,166 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Fixkörper&Hauptsatz der Galoistheorie
KaViaR.WS16.A1.E21,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,21,ws1617/Algebra_1/Algebra.S01E21.1080p/Algebra.S01E21.1080p.mp4,ws1617/Algebra_1/Algebra.S01E21.1080p/Algebra.S01E21.1080p.html,ws1617/Algebra_1/images/Algebra.S01E21.png,ws1617/Algebra_1/pdf/Algebra.S01E21.pdf,,1620,1080,1080,720,1h28m01s,3,165 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,abelsche Galoiserweiterung&Translationssatz der Galoistheorie&Galoisgruppe eines Polynoms
KaViaR.WS16.A1.E22,Kaviar,,,KaViaR.WS16.A1.SP01,Denis Vogel,Lesson,Algebra 1,WS&2016,22,ws1617/Algebra_1/Algebra.S01E22.1080p/Algebra.S01E22.1080p.mp4,ws1617/Algebra_1/Algebra.S01E22.1080p/Algebra.S01E22.1080p.html,ws1617/Algebra_1/images/Algebra.S01E22.png,ws1617/Algebra_1/pdf/Algebra.S01E22.pdf,,1620,1080,1080,720,1h27m19s,4,161 MiB,2.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,Diskriminante eines Polynoms&Galoisgruppen kubischer Polynome&symmetrische rationale Funktion&elementarsymmetrisches Polynom&allgemeines Polynom n-ten Grades
KaViaR.WS16.A1.E23,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,23,ws1617/Algebra_1/Algebra.S01E23.1080p/Algebra.S01E23.1080p.mp4,ws1617/Algebra_1/Algebra.S01E23.1080p/Algebra.S01E23.1080p.html,ws1617/Algebra_1/images/Algebra.S01E23.png,ws1617/Algebra_1/pdf/Algebra.S01E23.pdf,,1620,1080,1080,720,1h26m35s,4,167 MiB,2.9 MiB,Camtasia 8,TechSmith SmartPlayer,,,Einheitswurzel&primitive Einheitswurzel&zyklotomischer Charakter&Kreisteilungskörper und -polynome
KaViaR.WS16.A1.E24,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,24,ws1617/Algebra_1/Algebra.S01E24.1080p/Algebra.S01E24.1080p.mp4,ws1617/Algebra_1/Algebra.S01E24.1080p/Algebra.S01E24.1080p.html,ws1617/Algebra_1/images/Algebra.S01E24.png,ws1617/Algebra_1/pdf/Algebra.S01E24.pdf,,1620,1080,1080,720,1h14m02s,4,136 MiB,2.4 MiB,Camtasia 8,TechSmith SmartPlayer,,,Kreisteilungspolynome über endlichen Körpern&Gruppenoperation&Zentrum einer Gruppe&Bahn&Stabilisator&Bahnengleichung
